temperatura,pressao,posicao_valvula,vazao_massica
26.3396,7.7788,0.73,0.5623
27.4364,4.7142,0.5266,0.2333
28.2015,7.7795,0.3728,0.2863
24.664,4.0428,0.63,0.235
29.6886,2.8905,0.2215,0.0546
28.8847,7.2307,0.6659,0.4721
25.074,3.8602,0.4056,0.1433
20.5994,1.8325,0.9097,0.1203
29.0746,3.2713,0.6992,0.2013
26.6853,3.6175,0.5426,0.177
20.9421,2.8896,0.6897,0.1725
25.6094,2.7531,0.1396,0.0326
21.5647,7.2482,0.842,0.6059
25.4586,2.7795,0.0706,0.0167
20.9551,3.99,0.7367,0.2724
28.0498,4.304,0.6331,0.2525
28.9916,6.7779,0.5368,0.3548
21.1028,2.3551,0.0856,0.0164
28.3904,1.6614,0.8886,0.0985
26.7011,5.6102,0.8569,0.462
28.503,7.6847,0.5026,0.3807
20.5828,2.037,0.5991,0.0933
22.7632,6.3036,0.9943,0.6135
23.6639,2.2138,0.046,0.008
26.534,5.4836,0.9407,0.4946
29.731,2.6032,0.4179,0.0901
22.8541,3.824,0.1356,0.0475
25.1305,4.6445,0.2854,0.1248
23.0066,5.7039,0.9767,0.5396
21.7014,3.2206,0.6113,0.1747
22.2344,6.7223,0.3761,0.2491
24.1978,1.2845,0.2414,0.0155
23.5905,6.3805,0.5154,0.3218
23.8581,1.293,0.2735,0.0179
20.3001,3.8383,0.6617,0.234
22.8471,1.6149,0.6763,0.0719
22.7986,1.3749,0.4418,0.0338
28.61,3.6793,0.1908,0.0633
24.039,7.6675,0.4248,0.3234
21.8806,4.595,0.9328,0.4051
23.6312,5.7514,0.2942,0.1639
22.2919,6.0083,0.5607,0.3285
20.9027,1.6377,0.8868,0.097
28.7273,7.6001,0.1557,0.1165
24.2023,5.6508,0.256,0.1397
24.0927,7.2959,0.7368,0.5317
26.8171,1.5105,0.971,0.0904
25.9226,7.8451,0.0374,0.0291
27.9932,7.7553,0.8131,0.6225
24.571,2.737,0.9158,0.2124
29.2703,7.2274,0.6279,0.4447
26.9445,7.5948,0.3296,0.2472
20.3838,1.3702,0.5626,0.0429
21.8469,5.3408,0.4126,0.2123
23.189,7.949,0.0992,0.0786
20.2967,7.002,0.72,0.5001
29.6605,6.7747,0.595,0.3926
20.2565,6.5645,0.5598,0.3626
28.5255,5.9642,0.0997,0.0573
20.9383,7.9395,0.3787,0.3009
22.1602,2.2031,0.9633,0.1675
22.8907,2.7316,0.4303,0.0998
20.8314,7.5141,0.7906,0.5921
22.6758,4.7254,0.5813,0.2603
25.4748,6.7958,0.3234,0.2156
20.3276,1.3183,0.1903,0.0132
25.2533,4.7285,0.9329,0.4162
26.5355,7.2032,0.9192,0.6515
21.7801,6.8677,0.8997,0.6105
29.6669,4.5068,0.3188,0.1337
29.4777,7.7493,0.2425,0.185
24.4016,6.9072,0.8847,0.6013
24.0058,2.6988,0.1176,0.0268
26.5337,5.8105,0.9778,0.5481
28.2068,6.1769,0.6951,0.4156
28.372,6.4517,0.0298,0.0187
29.8015,4.3518,0.9045,0.3643
27.9582,6.0773,0.3857,0.2266
26.039,7.4717,0.3182,0.2348
27.5554,5.1489,0.0568,0.0278
25.7104,2.2659,0.5644,0.1015
29.2913,3.5685,0.0205,0.0065
23.6809,3.1671,0.5157,0.1439
29.5107,6.0622,0.5344,0.3124
27.6806,5.1908,0.3581,0.1767
21.2764,7.4683,0.1698,0.1263
22.6921,1.7716,0.7287,0.0909
21.9147,1.5771,0.36,0.0367
24.4103,4.7606,0.4621,0.2081
24.6205,3.0049,0.6741,0.176
28.8477,2.1445,0.1374,0.0227
24.4636,4.4945,0.3043,0.1283
25.5882,3.8283,0.9636,0.3368
29.279,6.9755,0.6982,0.4758
23.0421,6.0374,0.2468,0.1452
25.114,7.248,0.0673,0.0481
21.6687,3.9391,0.3621,0.1317
21.1096,7.7868,0.6208,0.4829
22.4269,4.8282,0.8366,0.384
20.2775,6.9744,0.5071,0.3508
24.4685,1.7858,0.0721,0.0091
23.8952,3.8133,0.7457,0.2601
21.7642,3.4712,0.0232,0.0073
20.3351,5.1849,0.1125,0.0561
28.2531,6.1195,0.9533,0.5641
26.8657,6.3045,0.0036,0.0022
26.2595,6.8182,0.0612,0.0409
28.9049,1.2399,0.4074,0.0235
22.7864,1.5019,0.4746,0.044
20.2165,3.9375,0.1349,0.0492
28.862,4.4706,0.9888,0.4114
29.9126,5.8306,0.6214,0.3477
21.5796,4.3152,0.9059,0.3664
29.4251,7.57,0.5971,0.4444
24.3936,1.7991,0.0472,0.006
27.174,4.8768,0.3327,0.1532
21.3297,7.6993,0.3197,0.2456
22.2329,5.2299,0.1424,0.0716
22.2453,3.5711,0.9479,0.3068
22.7833,3.5434,0.0154,0.0049
26.6722,7.8909,0.9048,0.7073
26.7236,5.4713,0.6738,0.3533
27.4508,5.0168,0.0844,0.0401
27.8197,5.4968,0.8745,0.46
27.6957,6.6408,0.4062,0.2631
26.0884,4.6682,0.2859,0.1255
24.6936,2.1011,0.6178,0.0999
27.1325,1.7541,0.1302,0.0159
27.661,6.0668,0.4796,0.2814
28.8319,7.6686,0.2435,0.1839
29.2409,6.1939,0.8375,0.5014
28.2418,3.8919,0.5856,0.2077
20.5755,2.9335,0.4544,0.1159
26.7102,4.9884,0.8732,0.4129
29.0227,4.2656,0.4896,0.193
24.3018,1.5977,0.5761,0.0599
27.3242,6.1784,0.3478,0.2083
29.8014,1.9902,0.3543,0.0525
27.9675,6.12,0.4003,0.237
23.5025,6.6774,0.9877,0.6482
23.869,4.3446,0.4313,0.1751
21.4363,6.8273,0.1329,0.0896
26.4308,4.3283,0.3057,0.123
25.1798,2.3061,0.8553,0.1578
26.9573,5.0138,0.7784,0.37
29.6543,2.8143,0.444,0.1058
22.325,3.5265,0.654,0.2085
20.1188,2.0834,0.7808,0.1257
27.8284,1.9772,0.3837,0.0564
24.9791,5.9766,0.3785,0.2194
27.6878,2.0916,0.8741,0.1398
23.1837,6.2574,0.5784,0.3537
25.8786,2.6277,0.0562,0.0123
24.8688,7.9853,0.742,0.5893
20.294,3.7915,0.5335,0.186
25.5109,3.722,0.5092,0.1721
27.0661,3.0308,0.9549,0.251
23.5428,1.3674,0.7076,0.0534
28.2081,6.4089,0.2957,0.1841
22.7655,4.1715,0.4689,0.182
22.1961,6.5589,0.8895,0.5736
22.1589,6.2548,0.1716,0.1051
25.4007,3.8379,0.479,0.1679
20.7249,4.9069,0.4676,0.2192
24.7869,3.3045,0.7544,0.2214
26.0766,2.7592,0.9488,0.2218
25.4113,2.3273,0.1445,0.027
29.8438,7.6634,0.8319,0.6269
29.817,3.1068,0.9697,0.2616
21.3163,3.5815,0.2606,0.0848
22.8598,7.8973,0.6887,0.5423
28.7081,4.9334,0.9245,0.4303
22.5584,2.0631,0.4134,0.0654
24.7745,3.9488,0.0144,0.0052
22.3188,6.8568,0.2402,0.1626
25.5046,5.0257,0.5918,0.2827
25.7248,7.4247,0.9987,0.7324
22.812,5.7472,0.2507,0.1397
28.5347,5.3375,0.9047,0.46
26.6687,7.4856,0.7852,0.58
20.6181,2.3353,0.4853,0.0918
20.1601,4.8387,0.1397,0.0646
28.3356,6.8287,0.6601,0.4403
26.8631,7.7396,0.7235,0.5538
25.2021,4.6093,0.0288,0.0125
25.2018,6.841,0.2227,0.1496
24.5406,6.1861,0.286,0.1723
27.3149,4.7864,0.1514,0.0682
28.0618,1.9432,0.7887,0.1129
28.925,3.5956,0.7713,0.2488
23.9679,3.8816,0.7441,0.265
23.5728,6.4171,0.8996,0.5652
24.0784,4.9047,0.578,0.2693
26.8097,6.7008,0.9094,0.5957
21.4554,5.9924,0.1639,0.0959
20.9788,7.8453,0.6781,0.5319
21.6228,2.1803,0.3564,0.0611
21.6578,2.9736,0.8719,0.2258
20.4215,2.6847,0.9485,0.2161
28.2126,2.2457,0.7484,0.1324
27.4194,6.9816,0.0942,0.0645
29.1604,6.8717,0.9969,0.6685
23.6459,7.2069,0.6913,0.4927
21.6782,6.3118,0.9083,0.5622
25.5187,2.812,0.0636,0.0152
26.2441,4.5696,0.1971,0.0845
26.2318,3.212,0.9235,0.2611
26.5126,5.6241,0.4983,0.2695
20.6834,5.3438,0.6436,0.332
26.3256,3.6883,0.1173,0.0392
23.0301,5.7565,0.7153,0.3992
28.0206,1.8501,0.0315,0.0042
27.6162,6.4048,0.2467,0.1536
28.199,7.2797,0.2697,0.1928
21.1861,4.503,0.3947,0.1677
29.1931,3.4788,0.3434,0.1064
23.4147,7.4531,0.7884,0.5828
29.0166,7.3826,0.7487,0.5427
29.4316,3.3339,0.857,0.2523
25.1524,1.8854,0.0008,0.0001
26.4207,6.9331,0.8586,0.584
27.1607,4.8737,0.8097,0.3727
26.0236,6.3996,0.7748,0.4833
28.0868,2.43,0.3386,0.0667
26.54,7.4173,0.4764,0.3485
28.1033,4.6114,0.6961,0.3004
25.1573,2.2061,0.4788,0.083
23.8008,6.2895,0.2506,0.154
22.3845,2.685,0.6625,0.1505
22.2442,4.8642,0.9033,0.4182
25.6206,2.3676,0.3524,0.0673
21.7849,7.5146,0.4724,0.3533
28.5404,3.3423,0.1087,0.0321
27.7476,5.1012,0.812,0.393
25.9155,6.7106,0.3192,0.2097
25.1463,5.428,0.7835,0.4082
25.4796,2.6893,0.2367,0.0536
21.6645,5.1665,0.3728,0.1849
26.0028,4.1243,0.6872,0.2618
25.3403,3.548,0.4095,0.1308
25.2073,3.8864,0.7632,0.2717
25.0816,7.8592,0.1239,0.0967
27.5378,4.932,0.0902,0.042
29.175,3.2456,0.328,0.0935
23.2298,5.6923,0.9282,0.5115
21.3679,3.5098,0.2594,0.0824
28.3675,2.2671,0.228,0.0408
21.9898,4.2062,0.1181,0.0463
26.2635,4.9769,0.416,0.1963
26.9301,6.5371,0.8685,0.5537
28.5617,5.2725,0.0907,0.0455
24.4864,2.9894,0.7194,0.1867
29.1852,2.6332,0.9199,0.2014
24.9172,5.1352,0.4757,0.2331
22.1328,7.1763,0.8359,0.5944
22.6968,2.0524,0.4159,0.0652
21.5956,4.9107,0.7241,0.3393
21.4265,1.46,0.954,0.0836
27.5267,3.8106,0.5539,0.1919
20.7882,4.9179,0.394,0.1852
29.9663,5.9418,0.0377,0.0215
23.0667,7.1251,0.5216,0.3675
23.7843,3.5086,0.3437,0.1086
20.6251,6.3429,0.5768,0.3596
21.3057,3.8351,0.3247,0.1145
27.5441,4.9896,0.9552,0.4511
27.1824,1.8702,0.4108,0.0555
22.9891,1.7887,0.378,0.0479
24.5093,1.7189,0.5771,0.0683
20.2561,7.1778,0.3969,0.2832
20.9809,4.8473,0.7416,0.3428
24.0068,4.1127,0.8794,0.335
23.583,2.9057,0.3009,0.0755
29.4353,1.7254,0.5614,0.0663
21.0317,4.6218,0.1663,0.0728
27.7966,5.379,0.0813,0.0418
23.922,1.3802,0.3383,0.0261
21.5721,2.7071,0.59,0.1356
21.3631,6.8259,0.6617,0.4463
23.2532,4.2553,0.8271,0.3282
25.1074,7.2317,0.1333,0.0951
28.1589,1.9687,0.9842,0.1437
23.5243,3.1487,0.9212,0.2553
22.061,4.782,0.5669,0.2576
28.3348,6.0675,0.3058,0.1793
26.964,2.4598,0.9841,0.1976
22.1057,4.3518,0.7213,0.2943
28.4427,5.2711,0.7334,0.3678
22.2855,3.9948,0.7642,0.2823
21.4056,6.3533,0.5878,0.3666
25.7676,2.1924,0.1028,0.0176
28.4748,7.2828,0.1465,0.1047
23.5499,5.3665,0.174,0.0898
22.6545,4.0267,0.578,0.2153
27.9116,3.5959,0.6752,0.2182
22.4831,4.8224,0.7866,0.3606
21.346,3.0747,0.1778,0.048
28.7065,3.5485,0.5341,0.1697
27.3858,5.8027,0.0884,0.0494
22.9419,4.6621,0.1799,0.0793
28.8442,5.2027,0.0771,0.0381
26.4701,1.3165,0.8512,0.0583
23.1593,7.9293,0.1671,0.1321
25.3967,4.8218,0.6329,0.2886
21.7626,6.8732,0.0888,0.0603
26.8209,2.779,0.196,0.0462
21.9087,3.7877,0.4064,0.1411
22.3461,5.1078,0.2685,0.1313
27.7296,2.5974,0.4702,0.1014
29.1587,2.4372,0.0075,0.0015
26.9631,6.0877,0.5629,0.332
25.2965,2.0482,0.5687,0.0885
24.9886,7.9459,0.6448,0.5092
28.3816,2.5872,0.6067,0.13
24.829,7.4676,0.6612,0.4887
22.9097,7.6528,0.2049,0.1559
28.7009,5.8156,0.2882,0.1611
23.8155,4.1336,0.6603,0.2531
28.393,2.5103,0.4411,0.0908
22.1564,4.6888,0.5436,0.2415
21.9665,7.4976,0.0919,0.0685
29.4222,7.475,0.0056,0.0041
28.5072,1.6677,0.8851,0.0987
29.5211,5.0633,0.3684,0.1763
22.5152,7.1656,0.8349,0.5924
27.9884,1.2553,0.8861,0.0531
29.3056,4.91,0.1871,0.0865
28.512,3.0007,0.6017,0.1558
21.1592,6.3364,0.4733,0.2945
22.8515,3.2117,0.935,0.2659
20.0937,6.994,0.7067,0.4905
29.7669,6.0488,0.686,0.3998
20.9902,7.4472,0.2008,0.1489
29.2547,3.7079,0.3045,0.1018
26.2352,3.801,0.8886,0.3076
28.6005,1.332,0.1121,0.0079
28.1976,2.7915,0.8361,0.1977
22.3829,6.5066,0.0404,0.0258
28.4709,5.2529,0.4649,0.2322
21.8348,4.4494,0.0434,0.0182
27.6981,1.7916,0.9411,0.1186
29.2035,1.6115,0.0853,0.0089
25.261,7.6794,0.0225,0.0171
28.043,2.9211,0.5152,0.1291
29.6675,7.218,0.2813,0.1988
23.7964,1.3155,0.008,0.0005
29.2148,5.3546,0.5393,0.2749
22.7292,1.4754,0.9288,0.083
29.2063,1.6705,0.9527,0.1064
20.0796,2.5964,0.4233,0.0924
22.8085,4.9923,0.965,0.4597
21.7395,4.6294,0.7264,0.3183
24.6755,5.8543,0.3599,0.2041
24.3148,4.3551,0.0835,0.034
20.5735,2.8865,0.787,0.1967
27.4832,2.1977,0.1119,0.0192
20.3522,2.8587,0.8127,0.2007
27.6406,3.5956,0.1651,0.0534
28.094,4.2051,0.7979,0.3098
26.7332,3.7346,0.4602,0.1559
20.2381,3.7674,0.3741,0.1295
22.2414,3.1901,0.6192,0.1748
21.0382,6.2817,0.6993,0.4311
29.0504,7.4906,0.3245,0.2389
24.514,2.2545,0.7072,0.1265
25.0147,5.6389,0.9263,0.5036
26.2455,2.3742,0.224,0.0429
22.4566,6.8871,0.6025,0.4096
28.0467,4.2814,0.5417,0.2147
28.5292,4.4401,0.1552,0.0641
24.0342,5.0836,0.5004,0.2427
29.9922,7.6846,0.468,0.3537
29.9878,3.5527,0.1599,0.0508
28.1857,4.2322,0.5458,0.2135
28.493,3.0374,0.3805,0.1
29.9561,7.4213,0.7595,0.5528
22.453,3.3645,0.1767,0.0532
28.0135,5.507,0.3602,0.1898
25.531,5.5611,0.6832,0.3654
28.2758,5.9317,0.0682,0.039
28.6874,7.2716,0.9883,0.7051
21.6974,4.0604,0.1309,0.0493
25.1657,3.3457,0.1242,0.037
21.085,4.9647,0.3895,0.1849
26.9905,5.7342,0.7255,0.4005
26.7431,7.7659,0.4391,0.3374
29.7995,2.7991,0.3013,0.0713
22.1266,4.5724,0.5336,0.2304
29.1395,2.8731,0.6979,0.1709
27.0843,6.6457,0.4176,0.271
25.5336,5.02,0.9376,0.4473
29.7975,7.3354,0.822,0.5909
21.885,7.3241,0.1989,0.1447
27.9168,3.6752,0.2089,0.0693
27.2689,5.6871,0.3248,0.1776
25.5601,7.636,0.4237,0.3203
28.1533,2.1711,0.0558,0.0094
21.9163,4.2747,0.6421,0.2567
26.3862,7.2334,0.8191,0.5833
22.0024,5.4905,0.5589,0.2965
20.1003,4.0091,0.5857,0.2181
21.7947,3.4106,0.8881,0.2722
24.9062,7.1472,0.97,0.6836
29.2765,6.3349,0.3505,0.2151
23.1261,2.0751,0.7317,0.1165
27.6179,7.2533,0.5891,0.4199
26.5752,2.6691,0.7769,0.1739
28.2286,1.757,0.6267,0.0764
20.5266,2.7806,0.4312,0.1028
26.2394,1.6595,0.8312,0.0923
25.8803,2.3878,0.4569,0.0883
21.049,2.5029,0.2265,0.047
24.7851,7.0463,0.7056,0.4898
28.008,7.9135,0.9701,0.759
22.7075,3.0773,0.719,0.194
24.0206,4.9931,0.668,0.3176
21.6519,4.9993,0.2688,0.1285
25.8244,4.9049,0.3546,0.1648
29.7922,1.9307,0.161,0.0228
22.8142,1.3405,0.6665,0.0481
23.7199,6.2316,0.4965,0.302
28.5849,7.54,0.1805,0.1339
20.3179,2.1072,0.2214,0.0362
29.7877,1.6138,0.256,0.0269
29.1402,2.5599,0.2633,0.0556
28.7592,4.098,0.346,0.1302
20.5684,1.9789,0.7768,0.1158
27.0179,6.3957,0.7183,0.4471
23.5633,3.2674,0.7921,0.2298
24.9302,7.0443,0.8521,0.5912
24.7392,6.0842,0.3002,0.1776
21.4929,7.6529,0.602,0.4593
28.0286,1.6913,0.4054,0.0464
28.3195,5.8927,0.0587,0.0333
22.801,2.1063,0.4887,0.0796
22.7143,5.4133,0.7511,0.3918
25.7384,6.2407,0.0403,0.0245
20.9655,4.273,0.1999,0.08
22.1649,4.5724,0.6016,0.2597
24.0345,2.2241,0.4913,0.0863
21.0835,7.1308,0.4182,0.2959
24.6979,6.2502,0.0925,0.0564
26.8357,1.3772,0.3326,0.0254
28.8194,1.8804,0.8855,0.1203
27.0433,5.8572,0.0248,0.014
21.0491,6.0304,0.6909,0.4072
24.2426,3.8534,0.1855,0.0655
29.933,3.9594,0.3218,0.1162
25.1711,2.9839,0.5427,0.1403
23.3152,5.5231,0.541,0.2882
23.5543,6.5048,0.2037,0.1299
20.2873,2.629,0.311,0.069
25.6723,5.8576,0.2013,0.114
27.5251,5.4342,0.2911,0.1513
29.5742,4.6523,0.7421,0.3227
28.1865,2.9845,0.7117,0.1832
25.819,1.7561,0.4177,0.0511
24.9043,7.9628,0.8031,0.6358
20.2228,2.6526,0.4687,0.1052
28.4348,5.1448,0.423,0.2065
25.3128,2.9858,0.7564,0.1957
28.3623,2.4492,0.3372,0.0671
25.978,4.9509,0.3187,0.1496
28.7708,6.9475,0.5255,0.3568
25.2325,1.8818,0.9246,0.1266
27.9846,5.5703,0.677,0.3613
20.4456,6.4798,0.4508,0.2878
27.6285,2.8794,0.9979,0.2457
29.7864,3.3617,0.0267,0.0079
27.0281,2.2091,0.1342,0.0232
24.3069,6.8715,0.1995,0.1349
24.9157,6.587,0.6085,0.3925
27.7171,3.6661,0.378,0.1251
23.8463,3.3822,0.2445,0.0739
21.8952,4.4177,0.7024,0.2917
27.3999,2.0827,0.4149,0.066
22.2788,6.062,0.0836,0.0495
23.3813,3.2525,0.1109,0.032
24.2614,7.6507,0.7402,0.562
28.5,5.5976,0.9098,0.4878
29.6414,3.2009,0.679,0.1901
26.5672,7.901,0.7628,0.5972
21.6775,7.9173,0.4208,0.3329
26.366,3.7669,0.7372,0.2524
26.9993,6.4592,0.1911,0.1202
24.4854,7.0436,0.9018,0.626
23.9459,7.5339,0.7827,0.5848
25.4956,7.314,0.6196,0.4473
27.1284,5.5864,0.1889,0.1013
21.1205,2.2052,0.3686,0.0643
24.6309,1.2243,0.6726,0.0375
26.4564,1.3848,0.2472,0.0191
21.3558,7.3208,0.8106,0.5898
27.4404,3.9149,0.1942,0.0695
21.3309,7.077,0.4969,0.3486
26.2435,4.7188,0.6611,0.2938
28.7794,5.1147,0.1106,0.0536
24.4424,3.515,0.616,0.1949
29.144,7.5214,0.0478,0.0353
20.82,2.1284,0.057,0.0095
29.9945,6.3454,0.8808,0.5408
29.3906,3.4159,0.1987,0.0602
21.2346,5.0086,0.703,0.337
29.1654,1.4024,0.4451,0.0353
23.0961,3.4692,0.7768,0.2425
20.8467,6.4636,0.3772,0.24
29.076,5.9951,0.1681,0.0971
29.9287,2.7671,0.1121,0.0261
29.671,3.3767,0.2846,0.0851
21.8484,7.8567,0.3719,0.2917
23.8291,7.9888,0.0539,0.0429
26.628,3.7881,0.9767,0.3365
29.6681,7.8369,0.3019,0.2331
25.7089,5.5337,0.5059,0.2691
24.285,7.8171,0.4057,0.3152
28.8873,5.8834,0.9521,0.539
29.8882,1.8976,0.735,0.1011
23.6058,4.7421,0.2619,0.1176
22.838,1.332,0.616,0.0437
27.356,6.3175,0.6179,0.3792
25.7144,3.0769,0.9237,0.2479
24.2555,5.4578,0.359,0.1885
20.0601,7.1998,0.3113,0.223
28.2825,6.3623,0.3975,0.2455
24.5576,3.4063,0.0413,0.0126
27.7992,2.0238,0.7003,0.1067
22.0586,3.2578,0.8493,0.2461
24.1493,3.0707,0.8779,0.2357
27.2565,2.5773,0.6503,0.1389
20.5168,2.3715,0.9757,0.1885
27.3054,7.6509,0.1692,0.1278
26.0126,1.6721,0.5173,0.0582
27.4658,2.2595,0.1023,0.0183
25.1568,7.6991,0.7999,0.6105
28.4385,6.3501,0.2661,0.164
21.2251,1.9899,0.8886,0.1334
27.4344,5.351,0.8434,0.4309
25.6798,4.6678,0.1162,0.0511
27.2052,1.2469,0.79,0.0464
23.4136,4.0887,0.4637,0.1757
22.8425,5.2048,0.5114,0.2552
28.2399,3.3009,0.4735,0.138
28.0774,3.2281,0.859,0.2437
25.0705,4.1681,0.0054,0.0021
21.0223,3.9501,0.9101,0.3325
21.3548,7.9108,0.5023,0.3972
24.459,7.5183,0.3327,0.2478
26.0671,1.9575,0.4587,0.0666
25.3677,7.0975,0.1174,0.0821
28.1481,3.6367,0.9712,0.318
22.8366,6.8408,0.489,0.3298
23.3862,3.9322,0.2955,0.1069
26.1199,2.6648,0.4777,0.1068
28.4942,5.6499,0.8506,0.4608
24.3767,2.5022,0.0138,0.0029
23.743,3.8573,0.8985,0.3178
23.0202,1.8334,0.9301,0.1226
20.2625,7.4542,0.8486,0.6308
28.7948,4.1486,0.3466,0.1323
22.9301,5.1094,0.7325,0.358
27.8486,6.5199,0.5364,0.3405
29.396,3.2225,0.4343,0.1227
25.9267,3.2094,0.2294,0.0648
23.7246,7.6207,0.6693,0.5064
26.823,4.416,0.9629,0.3964
20.4416,6.9637,0.0729,0.0504
27.1554,7.0169,0.4609,0.3172
21.0509,1.257,0.1779,0.0108
24.1674,5.6102,0.9099,0.4926
28.5721,4.0277,0.3219,0.1188
24.3602,4.254,0.8938,0.3539
21.7197,7.2609,0.8502,0.6128
20.4409,3.9484,0.7023,0.2567
23.6779,1.5448,0.8517,0.0832
22.8126,3.6535,0.1053,0.035
29.8122,4.8267,0.1173,0.0532
21.1138,1.3109,0.8462,0.0578
23.7529,3.2616,0.8644,0.2501
25.2563,4.782,0.3656,0.1652
20.2415,2.7508,0.4086,0.0961
22.7762,1.7906,0.9407,0.1194
27.6701,5.7658,0.4193,0.2326
29.9783,1.6625,0.8958,0.0991
22.2187,5.2287,0.158,0.0794
23.3247,4.5153,0.8083,0.3433
28.8149,3.2023,0.4449,0.1248
27.3034,4.3426,0.0349,0.0141
22.9958,7.3962,0.1959,0.1437
27.2852,3.9175,0.6157,0.2204
26.4866,2.8223,0.7829,0.1883
26.5365,1.8034,0.0359,0.0046
27.4854,3.3809,0.4516,0.1356
26.6462,3.5154,0.2965,0.0935
29.0425,4.8709,0.088,0.0403
20.6657,7.5831,0.6726,0.5089
22.6698,5.0787,0.0691,0.0335
26.7016,2.6197,0.9602,0.2097
21.6807,4.4806,0.7506,0.3169
27.7217,6.1349,0.1709,0.1015
25.1712,5.4743,0.3497,0.1839
23.783,5.9537,0.3485,0.2016
25.4883,2.0488,0.7853,0.1223
25.8857,4.8654,0.408,0.1878
26.5171,4.9947,0.5482,0.2597
27.2054,3.197,0.4725,0.1326
22.7601,2.7656,0.1022,0.0241
22.0397,1.6882,0.4597,0.0529
27.4683,7.0463,0.2922,0.2019
26.3005,7.0284,0.1178,0.0813
24.689,7.9361,0.1907,0.1505
25.3032,1.5817,0.2896,0.0295
26.0334,4.4494,0.0579,0.0241
21.4669,6.9164,0.5847,0.4
24.1221,2.2993,0.7874,0.1449
21.0758,5.1491,0.3119,0.1543
24.0648,3.6515,0.0077,0.0026
21.5687,4.0742,0.8796,0.3328
26.1685,4.0437,0.8537,0.3178
25.9963,6.0394,0.2475,0.1449
22.5326,6.5776,0.865,0.5593
21.1432,2.0244,0.1064,0.0164
20.0112,4.9004,0.4751,0.2227
23.904,3.696,0.0091,0.003
22.53,5.5945,0.7126,0.3857
20.16,2.7332,0.9791,0.2284
26.5273,5.7962,0.4113,0.23
22.1719,5.1404,0.333,0.1641
24.9834,6.6608,0.9325,0.6087
23.7986,3.067,0.0715,0.0192
22.1306,1.9462,0.8999,0.1304
24.5609,7.9108,0.9379,0.7378
24.4754,4.4221,0.975,0.4036
23.7454,6.7048,0.5309,0.3498
29.8469,7.7742,0.4317,0.3303
28.8938,3.9272,0.8645,0.3096
22.2228,4.8386,0.8821,0.406
21.2046,3.0551,0.0989,0.0265
21.3289,5.7962,0.7125,0.4018
23.6276,5.6523,0.0867,0.0474
23.0684,6.628,0.5694,0.3709
22.2572,5.6578,0.912,0.5
29.5989,4.9484,0.6657,0.3104
28.9107,5.2058,0.0502,0.0248
20.8879,1.6048,0.2993,0.0316
23.3475,1.8572,0.9933,0.1336
28.5367,4.0427,0.7056,0.2615
20.7214,4.4009,0.9569,0.3964
20.1019,7.2869,0.5943,0.4311
25.9764,1.8178,0.3915,0.0507
29.2058,5.7596,0.8165,0.4513
25.2689,2.7226,0.3035,0.0698
28.9667,7.4447,0.4768,0.3488
24.6799,2.2852,0.8661,0.1579
23.7797,4.072,0.598,0.2253
27.0582,5.8358,0.791,0.4452
29.1991,6.0225,0.5203,0.3021
21.2835,3.7478,0.0747,0.0256
27.5067,6.1127,0.3107,0.1839
23.9092,2.4674,0.5023,0.1018
26.188,7.3517,0.545,0.3952
27.0,6.2361,0.3781,0.2289
20.1868,5.0139,0.7561,0.3635
21.4618,5.4335,0.4958,0.2603
29.4387,4.5054,0.9095,0.3814
24.7862,1.8188,0.2883,0.0374
25.6514,5.1881,0.9701,0.4802
25.4729,3.7214,0.8592,0.2904
25.0288,5.2025,0.4741,0.2356
20.0067,5.9431,0.3275,0.1903
24.9806,6.3611,0.6178,0.3836
20.7293,3.253,0.5284,0.1532
27.653,5.0566,0.2403,0.1152
20.3181,3.8364,0.4726,0.1671
22.9647,6.0264,0.8812,0.5173
23.1303,4.0225,0.31,0.1153
25.9567,3.4979,0.2802,0.0879
23.7343,2.8729,0.9037,0.2233
25.5268,6.9188,0.9596,0.6522
28.9673,6.6649,0.9718,0.6306
26.3244,5.2894,0.2063,0.1042
21.0585,5.9148,0.4817,0.2779
20.0124,2.6384,0.304,0.0678
23.3578,7.2458,0.4076,0.2923
22.1061,7.4169,0.615,0.4533
21.9869,4.6024,0.9656,0.4201
25.3731,2.0474,0.0058,0.0009
27.8612,1.8698,0.6798,0.0917
25.3135,5.503,0.4101,0.2169
29.7366,1.5656,0.3621,0.0359
23.8711,1.8401,0.9537,0.1263
24.477,2.9451,0.0978,0.0249
20.0366,2.5238,0.9129,0.1919
29.7947,3.9658,0.7605,0.2751
22.3144,7.8052,0.8813,0.6859
24.9438,1.481,0.1463,0.0131
21.4405,7.3083,0.2189,0.159
24.7772,7.4638,0.7141,0.5275
23.9352,1.8484,0.3132,0.0418
20.1532,3.457,0.3982,0.1244
28.2994,7.061,0.8383,0.5798
20.5031,3.3837,0.609,0.1853
29.5613,4.6836,0.2546,0.1116
20.9418,7.9608,0.0468,0.0373
20.265,2.8179,0.3223,0.0782
25.9307,5.338,0.1638,0.0837
21.9994,1.427,0.9964,0.0831
26.9317,7.2316,0.641,0.456
20.2146,7.7895,0.7131,0.5558
21.4334,3.5143,0.9686,0.3079
28.5327,1.2161,0.5442,0.0295
29.8384,3.7699,0.0246,0.0084
29.5931,5.4621,0.2311,0.1204
